index,Unnamed: 0,segment_id,start_time_seconds,end_time_seconds,label,duration_x,clip_id,conjunto,filename,duration_y
39098,106270,7pQD-58v4yA_3000,0.0,9.534,/m/012f08,9.534,-0x26fc42bc57405f6c,entrenamiento,-0x26fc42bc57405f6c,12.5135
39342,107119,O0tHZKBqAmo_10000,2.654,10.0,/m/012f08,7.346,0x449124e6aecad5fd,entrenamiento,0x449124e6aecad5fd,9.9735
39128,106375,ifDCwQd9hgA_570000,1.76,10.0,/m/012f08,8.24,0x23543b4ee7e73f5e,entrenamiento,0x23543b4ee7e73f5e,9.9735
39355,107161,8aokC4knIV0_30000,1.861,9.07,/m/012f08,7.209,-0xa841b2ae0633e1d,entrenamiento,-0xa841b2ae0633e1d,7.2135
39143,106412,HUGHCiR7AT8_30000,1.744,10.0,/m/012f08,8.256,-0x3af806a088b645e0,entrenamiento,-0x3af806a088b645e0,9.9735
39416,107404,-1QUpHlvDM4_0,0.031,10.0,/m/012f08,9.969,-0x40706cd28dbb3939,entrenamiento,-0x40706cd28dbb3939,9.9735
39040,106095,rM9PqBPXT3A_30000,0.01,10.0,/m/012f08,9.99,-0x3eeb8aa40ce4451c,entrenamiento,-0x3eeb8aa40ce4451c,9.9735
38893,105560,Q7fBGvCgBmc_19000,0.0,9.932,/m/012f08,9.932,0x7ab502930878b7c2,entrenamiento,0x7ab502930878b7c2,9.9320625
39100,106274,SjHwunJC8Y8_0,0.0,8.979,/m/012f08,8.979,0x57a4687884423b85,entrenamiento,0x57a4687884423b85,8.986125
39068,106183,IqCRbzhPkvU_0,0.0,10.0,/m/012f08,10.0,-0x4fffa059ea1a2804,entrenamiento,-0x4fffa059ea1a2804,10.0078125
39417,107409,KLusBDraW0A_80000,0.446,10.0,/m/012f08,9.554,0xb5c1eef8280166c,entrenamiento,0xb5c1eef8280166c,9.9735
39316,107019,p-t71ICUGv8_28000,0.0,10.0,/m/012f08,10.0,-0x40b64fadfa7e1a37,entrenamiento,-0x40b64fadfa7e1a37,9.9414375
39227,106703,QLscf7Ut1vw_10000,8.411,9.783,/m/012f08,1.372,-0x749dc01369d46ac1,entrenamiento,-0x749dc01369d46ac1,1.3724375
39293,106924,5MyyaD36wIc_30000,0.384,3.342,/m/012f08,2.958,-0x414b9821c9d34d05,entrenamiento,-0x414b9821c9d34d05,3.3135
38960,105828,ErHWisakMFg_30000,2.312,10.0,/m/012f08,7.688000000000001,-0x7a2a8e91a38f989b,entrenamiento,-0x7a2a8e91a38f989b,9.9735
39191,106578,hfFLveFjKm8_30000,2.087,10.0,/m/012f08,7.913,0x4a68c8d9b20268c1,entrenamiento,0x4a68c8d9b20268c1,9.9735
39086,106234,XnpYIPQXW0c_20000,0.0,10.0,/m/012f08,10.0,-0x5c890db79f4c15d7,entrenamiento,-0x5c890db79f4c15d7,10.0001875
39124,106355,bykO2LVkXuE_0,0.47,1.456,/m/012f08,0.986,0x7c9a71399f7f2981,entrenamiento,0x7c9a71399f7f2981,0.992875
39087,106239,DcGnX0xLRLM_0,0.087,7.471,/m/012f08,7.384,-0x1afa21b07371a24f,entrenamiento,-0x1afa21b07371a24f,7.3388125
38994,105931,EEyqLcBeyZU_30000,0.493,10.0,/m/012f08,9.507,0x3185befd76fc1866,entrenamiento,0x3185befd76fc1866,9.9735
39214,106648,EKkctsFBEoc_30000,2.165,4.008,/m/012f08,1.843,0x18049d577138fab6,entrenamiento,0x18049d577138fab6,3.9735
39306,106975,yxRrKdO6-BY_0,0.054,10.0,/m/012f08,9.946,-0x244defbea10edab6,entrenamiento,-0x244defbea10edab6,9.9735
39307,106978,cdKDwJAUzCU_0,1.399,10.0,/m/012f08,8.600999999999999,-0x64161118b6a45c4f,entrenamiento,-0x64161118b6a45c4f,9.9735
38920,105691,oVZPA33H2ro_30000,0.0,10.0,/m/012f08,10.0,-0x1a6222925dd66603,entrenamiento,-0x1a6222925dd66603,10.008
39233,106718,EnRVBJroX3c_50000,0.0,10.0,/m/012f08,10.0,-0x6f073b659863955b,entrenamiento,-0x6f073b659863955b,10.000375
39402,107345,1DkFWAPTcqE_20000,2.714,10.0,/m/012f08,7.286,0x515f5388a88f455b,entrenamiento,0x515f5388a88f455b,9.9735
39294,106925,asRa7Bzf6Nw_30000,0.051,10.0,/m/012f08,9.949,0x107ee18ce69a6ad2,entrenamiento,0x107ee18ce69a6ad2,9.9735
39438,107493,hHgm-4glqcQ_0,0.084,10.0,/m/012f08,9.916,-0x489e2a7ba2152ecd,entrenamiento,-0x489e2a7ba2152ecd,9.9735
39354,107157,fCvaChegSck_100000,0.008,10.0,/m/012f08,9.992,-0x43a5955d3e45596f,entrenamiento,-0x43a5955d3e45596f,9.9735
26547,74966,DqRNpiA13rU_20000,6.51,10.0,/m/015p6,3.49,-0x2a68ac7741de9a1f,entrenamiento,-0x2a68ac7741de9a1f,3.4901875
26797,75609,pN0CkE-5eY0_180000,8.164,8.495,/m/015p6,0.3309999999999995,0x41bb04669e231351,entrenamiento,0x41bb04669e231351,0.335625
26633,75216,EXpgMthFfVI_30000,2.702,3.011,/m/015p6,0.3090000000000001,-0x2e223a0fb028a783,entrenamiento,-0x2e223a0fb028a783,2.9935
26756,75516,7vVUuo4k2X8_20000,0.047,0.268,/m/015p6,0.221,-0x4ddc8b6bb603028f,entrenamiento,-0x4ddc8b6bb603028f,0.2335
26728,75457,V4iOCprt2y4_30000,6.291,6.488,/m/015p6,0.197,0x7916c9a5ce95e662,entrenamiento,0x7916c9a5ce95e662,0.2108125
26777,75558,_9jodjs9jtk_410000,1.797,2.666,/m/015p6,0.869,-0x5a98096b87ae3532,entrenamiento,-0x5a98096b87ae3532,2.6335
26683,75333,qAnq9qcmoWA_5000,6.343,6.848,/m/015p6,0.5049999999999999,-0x7471935b559b5b7b,entrenamiento,-0x7471935b559b5b7b,0.4935
26583,75065,2hqZ38PrHQ0_10000,2.03,2.83,/m/015p6,0.8000000000000003,-0x2a44132bd24c61ff,entrenamiento,-0x2a44132bd24c61ff,0.8135
26811,75639,K04G_SP0oaw_30000,0.0,7.43,/m/015p6,7.43,0x61ac4dab55810ea3,entrenamiento,0x61ac4dab55810ea3,7.4305625
26747,75499,hIVWiQD4EPY_1000,8.632,8.923,/m/015p6,0.2910000000000003,-0x47d6dfd04b7115b5,entrenamiento,-0x47d6dfd04b7115b5,0.2935
26597,75110,c5YCUACICqM_30000,0.074,2.349,/m/015p6,2.2750000000000004,0x45e1101b37b09367,entrenamiento,0x45e1101b37b09367,2.3335
26661,75293,3q2s32HkVVY_20000,1.587,1.689,/m/015p6,0.102,0x2321e8ae52e40640,entrenamiento,0x2321e8ae52e40640,0.1135
26828,75666,adGaKeEi1RM_30000,0.555,0.671,/m/015p6,0.1159999999999999,0x7407fcb64d1653b4,entrenamiento,0x7407fcb64d1653b4,0.6535
26775,75556,_9jodjs9jtk_410000,0.015,0.781,/m/015p6,0.766,-0x356427935a99c1f1,entrenamiento,-0x356427935a99c1f1,0.7535
26659,75291,3q2s32HkVVY_20000,0.907,1.071,/m/015p6,0.1639999999999999,0x1d00f316c2499c63,entrenamiento,0x1d00f316c2499c63,0.1735
26791,75590,-IHAaycWLLo_30000,2.478,2.65,/m/015p6,0.1719999999999997,0x79654dcd0170fdf0,entrenamiento,0x79654dcd0170fdf0,2.6335
26600,75113,yj4qoN3rZ4Y_100000,0.015,10.0,/m/015p6,9.985,0x3267be7f72714615,entrenamiento,0x3267be7f72714615,9.9735
26706,75416,2TGTLMkOXkg_30000,0.176,9.756,/m/015p6,9.58,-0x5b29365efb3bc84b,entrenamiento,-0x5b29365efb3bc84b,9.7335
26829,75667,adGaKeEi1RM_30000,1.747,1.857,/m/015p6,0.1099999999999998,0x7a36cf619a6a1149,entrenamiento,0x7a36cf619a6a1149,1.8335
26736,75475,vpkm29D-Xwo_10000,0.497,0.745,/m/015p6,0.248,0x2c2601503f1843a8,entrenamiento,0x2c2601503f1843a8,0.7135
26739,75486,30saFpWXY70_30000,2.857,3.859,/m/015p6,1.0019999999999998,-0x23fd28e114603c68,entrenamiento,-0x23fd28e114603c68,3.8335
26646,75251,IhbqVqj9eYc_4000,7.774,8.085,/m/015p6,0.3110000000000008,-0x6b16c6012d5f744b,entrenamiento,-0x6b16c6012d5f744b,0.3135
26776,75557,_9jodjs9jtk_410000,1.031,1.583,/m/015p6,0.552,0x74900d6ffa058bd4,entrenamiento,0x74900d6ffa058bd4,1.5535
26623,75182,lM2o4ePJx0U_23000,1.359,2.043,/m/015p6,0.6840000000000002,-0x2f18ac1bec537ecb,entrenamiento,-0x2f18ac1bec537ecb,0.6953125
26572,75048,aMUZHgBdLdI_110000,1.023,1.407,/m/015p6,0.3840000000000001,0x788d0057c56cbb93,entrenamiento,0x788d0057c56cbb93,1.3735
26816,75645,ZPlXXF4c0zE_140000,1.495,4.404,/m/015p6,2.909,-0x3a5f95044c0ef032,entrenamiento,-0x3a5f95044c0ef032,4.3735
26760,75525,K9ViXR0T2Ys_18000,4.562,5.561,/m/015p6,0.9989999999999996,-0x4121245aeb51f18c,entrenamiento,-0x4121245aeb51f18c,0.9935
26750,75506,27Ep69_IV3w_30000,2.869,4.996,/m/015p6,2.127,0x65901c5065a3e1a7,entrenamiento,0x65901c5065a3e1a7,4.9735
26762,75527,K9ViXR0T2Ys_18000,7.618,8.595,/m/015p6,0.9770000000000004,0x5b3c670845f74c03,entrenamiento,0x5b3c670845f74c03,0.9935
26669,75301,3q2s32HkVVY_20000,8.202,8.374,/m/015p6,0.1720000000000006,-0x4148599b21fa217f,entrenamiento,-0x4148599b21fa217f,0.1735
26809,75630,2vWUx2g7QRU_20000,6.885,7.193,/m/015p6,0.3079999999999998,0x12d4d82cb1a80a11,entrenamiento,0x12d4d82cb1a80a11,0.3288125
26800,75612,snuK1Nlzh50_30000,0.894,1.743,/m/015p6,0.8490000000000001,0xbd498c72d47316e,entrenamiento,0xbd498c72d47316e,1.7135
26610,75142,AkEUpGmEYVg_0,0.33,0.46,/m/015p6,0.13,0x5b8b9213c17d1de8,entrenamiento,0x5b8b9213c17d1de8,0.4335
26592,75090,f1B5978r1Ug_22000,8.13,8.3,/m/015p6,0.1699999999999999,0x273e2e729d4e425e,entrenamiento,0x273e2e729d4e425e,0.1735
26588,75077,rCOANvSzLXA_170000,0.611,2.622,/m/015p6,2.011,0x541fd7406c85685e,entrenamiento,0x541fd7406c85685e,2.5935
26729,75458,V4iOCprt2y4_30000,7.354,8.15,/m/015p6,0.7960000000000003,0x4d9bc51095297dd2,entrenamiento,0x4d9bc51095297dd2,0.796375
26827,75662,MzlNccZXWjw_30000,2.504,3.255,/m/015p6,0.7509999999999999,-0x5801ea11ad2934b,entrenamiento,-0x5801ea11ad2934b,3.2335
26814,75642,K04G_SP0oaw_30000,9.022,10.0,/m/015p6,0.9779999999999998,-0x1fa59560b8397a0b,entrenamiento,-0x1fa59560b8397a0b,0.986
26741,75489,Zj69iv2LOBQ_150000,0.618,0.832,/m/015p6,0.2139999999999999,0x4810bf9fe74dc8fd,entrenamiento,0x4810bf9fe74dc8fd,0.2335
26662,75294,3q2s32HkVVY_20000,4.324,4.48,/m/015p6,0.1560000000000005,-0x64ee73f3dc11b840,entrenamiento,-0x64ee73f3dc11b840,0.1535
26698,75387,lIsHyJZE7fc_10000,6.47,6.714,/m/015p6,0.2440000000000006,-0xd609c69908068f4,entrenamiento,-0xd609c69908068f4,0.248375
26650,75263,D7A6ogtbclM_4000,8.225,9.418,/m/015p6,1.1929999999999996,0x1cd1fbb37b577fa0,entrenamiento,0x1cd1fbb37b577fa0,1.1935
26715,75426,hb_ueABYevQ_160000,0.986,1.648,/m/015p6,0.6619999999999999,-0x50a3006bcc344d59,entrenamiento,-0x50a3006bcc344d59,1.6135
26613,75148,rpL4FORpwLE_360000,1.874,2.196,/m/015p6,0.322,-0x4d9f21e24b73453,entrenamiento,-0x4d9f21e24b73453,2.1735
26682,75332,qAnq9qcmoWA_5000,5.991,6.191,/m/015p6,0.2000000000000001,-0x3866125d53410925,entrenamiento,-0x3866125d53410925,0.2135
26602,75117,KwnSq9CB7P0_30000,1.701,2.093,/m/015p6,0.3919999999999999,-0x49b35adc2b97ecdd,entrenamiento,-0x49b35adc2b97ecdd,2.0735
26666,75298,3q2s32HkVVY_20000,7.522,7.632,/m/015p6,0.1099999999999994,-0x795a44d41e2979c1,entrenamiento,-0x795a44d41e2979c1,0.1135
26700,75400,Vo3_nKy1-I8_30000,1.473,1.948,/m/015p6,0.4749999999999998,-0x1a7bf3d45804b680,entrenamiento,-0x1a7bf3d45804b680,0.4776875
26788,75587,-IHAaycWLLo_30000,0.732,0.918,/m/015p6,0.186,0x77da52b92f448013,entrenamiento,0x77da52b92f448013,0.8935
26757,75517,7vVUuo4k2X8_20000,0.449,1.551,/m/015p6,1.102,-0x2cd445e8e98437f1,entrenamiento,-0x2cd445e8e98437f1,1.5335
47555,130323,7oqLwoYw-hQ_30000,0.674,10.0,/m/01h82_,9.326,-0x68fc35ce88d42e6e,entrenamiento,-0x68fc35ce88d42e6e,9.9735
47589,130409,Z0cwe6MJxkc_21000,0.0,9.627,/m/01h82_,9.627,-0x4655337cb7fdd5b8,entrenamiento,-0x4655337cb7fdd5b8,10.5490625
47593,130433,-rAcIrIfhgY_30000,0.0,10.0,/m/01h82_,10.0,0x51486da4241dfbc6,entrenamiento,0x51486da4241dfbc6,10.008
47572,130354,1D2q6StYdtY_0,0.079,10.0,/m/01h82_,9.921,-0x4e48efda26acb3,entrenamiento,-0x4e48efda26acb3,9.9735
47538,130249,Ah304Vt9l9U_0,0.0,10.0,/m/01h82_,10.0,-0x7ba3cc47def55cd8,entrenamiento,-0x7ba3cc47def55cd8,9.9935
47582,130377,1zQmcEvKizU_30000,0.135,1.807,/m/01h82_,1.672,0x4a6194ee66e64d06,entrenamiento,0x4a6194ee66e64d06,1.7735
47591,130418,Zwzrq4-s-S4_13000,0.0,9.502,/m/01h82_,9.502,-0xf0a5cc46585da31,entrenamiento,-0xf0a5cc46585da31,12.4735
47594,130445,IMvVlFBvEgs_3000,7.892,9.384,/m/01h82_,1.492,-0x44647a9148ac638d,entrenamiento,-0x44647a9148ac638d,1.4935
47533,130231,1Wdh2x18NNA_30000,0.0,10.0,/m/01h82_,10.0,-0x13d7e29f7a8be71e,entrenamiento,-0x13d7e29f7a8be71e,10.008
47614,130506,871TLjDWOlg_30000,2.382,2.498,/m/01h82_,0.1160000000000001,0x4bf7fc351e281b14,entrenamiento,0x4bf7fc351e281b14,2.4735
47587,130402,25vUqH_ZoKo_30000,4.037,10.0,/m/01h82_,5.963,0x3ebd8d069d8df21,entrenamiento,0x3ebd8d069d8df21,5.971
47579,130365,ZOF5mKg2zMY_0,7.404,8.546,/m/01h82_,1.1419999999999997,-0x3e1554fcf5bbbcdb,entrenamiento,-0x3e1554fcf5bbbcdb,1.1641875
47571,130349,RFw2FNX1_8Q_30000,0.0,7.804,/m/01h82_,7.804,0x2492a9a5b45e21a1,entrenamiento,0x2492a9a5b45e21a1,7.8253125
47622,130544,vtV8nWss1Ns_70000,6.027,6.912,/m/01h82_,0.8849999999999998,0x1c42f3df31886b72,entrenamiento,0x1c42f3df31886b72,0.9006875
47585,130389,8nFKom6SMd4_30000,2.881,3.417,/m/01h82_,0.536,-0x3e6e3d79f5edc1e9,entrenamiento,-0x3e6e3d79f5edc1e9,3.3935
47580,130368,QQhd3poRClQ_3000,0.0,9.643,/m/01h82_,9.643,0x1e8384fcc856b5c4,entrenamiento,0x1e8384fcc856b5c4,12.5768125
47525,130208,NcnwtFbHhGM_0,1.58,10.0,/m/01h82_,8.42,0x35248870f2e46d58,entrenamiento,0x35248870f2e46d58,8.4278125
47544,130292,HKL8CkOMjSs_190000,2.084,10.0,/m/01h82_,7.916,0x3f493be6075d8def,entrenamiento,0x3f493be6075d8def,9.9735
47618,130537,MSqRrbmZWdc_0,0.583,8.457,/m/01h82_,7.874,0x55f6f837fa5ce5b9,entrenamiento,0x55f6f837fa5ce5b9,8.4335
47539,130254,7ugNez3ldao_20000,0.0,10.0,/m/01h82_,10.0,-0xc22ace742f98755,entrenamiento,-0xc22ace742f98755,10.0001875
47642,130603,J8zCDrKG_sM_0,2.979,3.149,/m/01h82_,0.1699999999999999,-0xd6247bd4333e174,entrenamiento,-0xd6247bd4333e174,3.1335
47598,130452,1-JRQGPswVA_30000,0.0,10.0,/m/01h82_,10.0,-0x67375c86fb3428c6,entrenamiento,-0x67375c86fb3428c6,10.008
47628,130570,pGlkAZK6Cis_3000,8.474,8.836,/m/01h82_,0.3620000000000001,-0x3a78ce5e85ee0332,entrenamiento,-0x3a78ce5e85ee0332,0.3735
47626,130568,pGlkAZK6Cis_3000,7.108,7.444,/m/01h82_,0.3360000000000003,-0x56322b78ce11a8e1,entrenamiento,-0x56322b78ce11a8e1,0.3335
47631,130576,xae9shRMsDw_30000,3.92,5.523,/m/01h82_,1.6029999999999998,-0x52153ae25cc68dcb,entrenamiento,-0x52153ae25cc68dcb,1.6065625
47632,130577,xae9shRMsDw_30000,7.991,10.0,/m/01h82_,2.0090000000000003,0x1b85bba2a104175d,entrenamiento,0x1b85bba2a104175d,2.017
47549,130309,JP1ppMTz45s_19000,0.0,4.53,/m/01h82_,4.53,0x527e3d7550eaec8f,entrenamiento,0x527e3d7550eaec8f,4.5450625
47596,130450,2MbvyjHFW9k_21000,0.0,6.202,/m/01h82_,6.202,-0x138a6e0a376ae317,entrenamiento,-0x138a6e0a376ae317,6.2138125
47640,130601,J8zCDrKG_sM_0,0.972,1.126,/m/01h82_,0.1539999999999999,0x49931d50e92f0c74,entrenamiento,0x49931d50e92f0c74,1.0935
47637,130590,-QllViqHYHk_13000,0.0,8.285,/m/01h82_,8.285,-0x23f3589d28c3856d,entrenamiento,-0x23f3589d28c3856d,11.2535
47551,130316,9yNZCLabew8_30000,0.0,10.0,/m/01h82_,10.0,0x562899632bf525e6,entrenamiento,0x562899632bf525e6,10.008
47573,130355,24wWdaMS_NE_60000,2.237,3.021,/m/01h82_,0.7839999999999998,0x20065ecd694a5ff9,entrenamiento,0x20065ecd694a5ff9,2.9935
47535,130241,V0MIecmOE20_8000,0.0,9.949,/m/01h82_,9.949,-0x5accdb51bc379475,entrenamiento,-0x5accdb51bc379475,9.9490625
47623,130551,Aqc6ucbl1LE_30000,1.407,4.68,/m/01h82_,3.273,0x4ffe0659301dd946,entrenamiento,0x4ffe0659301dd946,4.6535
47601,130465,ej6jlkTeobU_2000,0.0,10.0,/m/01h82_,10.0,-0x25f3dfcf34862ed5,entrenamiento,-0x25f3dfcf34862ed5,11.9735
47595,130446,CKS7jdxuvMU_23000,0.0,9.141,/m/01h82_,9.141,0x2628d2b63abe8a87,entrenamiento,0x2628d2b63abe8a87,12.1135
47530,130227,eimdC3y_-dY_10000,0.0,6.275,/m/01h82_,6.275,0x309d0969dc44f24b,entrenamiento,0x309d0969dc44f24b,6.2771875
47607,130492,D4M3YT75ZrQ_570000,0.008,3.992,/m/01h82_,3.984,-0x34e1d8f5740bd5ad,entrenamiento,-0x34e1d8f5740bd5ad,3.9735
47602,130471,bjkcIxZ4Dks_30000,0.0,10.0,/m/01h82_,10.0,-0x66daef297b10ee78,entrenamiento,-0x66daef297b10ee78,10.008
47531,130228,Qf0_UKxpPl8_30000,0.015,9.383,/m/01h82_,9.368,0xb26e28db5d368ab,entrenamiento,0xb26e28db5d368ab,9.3535
47597,130451,2MbvyjHFW9k_21000,8.094,9.608,/m/01h82_,1.5140000000000011,0x2b579ca9b64360e6,entrenamiento,0x2b579ca9b64360e6,1.533125
47570,130348,CYlAdHjsfME_30000,0.0,10.0,/m/01h82_,10.0,0x10458b35585c0589,entrenamiento,0x10458b35585c0589,10.008
47629,130571,pGlkAZK6Cis_3000,8.949,9.529,/m/01h82_,0.5800000000000001,0x19f29f0fc480e7a9,entrenamiento,0x19f29f0fc480e7a9,0.5639375
47542,130273,NvA5Yss882U_0,4.488,6.165,/m/01h82_,1.6769999999999996,-0xb3886ca6acea986,entrenamiento,-0xb3886ca6acea986,1.6885
47643,130611,sRLtrtkRJLM_25000,0.0,8.959,/m/01h82_,8.959,-0x7be91f72fac4c358,entrenamiento,-0x7be91f72fac4c358,8.9708125
47529,130222,8tLDmjqmX-4_30000,1.78,2.74,/m/01h82_,0.9600000000000002,0x54f4e204d45fea70,entrenamiento,0x54f4e204d45fea70,2.7135
47630,130574,9tWDD_fWQK4_5000,0.0,10.0,/m/01h82_,10.0,0xfb31eabf40d207e,entrenamiento,0xfb31eabf40d207e,10.000125
47526,130214,M-KmXTwsohc_30000,0.0,10.0,/m/01h82_,10.0,-0x41057df8ae992304,entrenamiento,-0x41057df8ae992304,10.008
47541,130267,jZX5twZFMzE_260000,1.588,4.846,/m/01h82_,3.258,-0x4522854fa7326e73,entrenamiento,-0x4522854fa7326e73,4.8135
47616,130526,SOIEYuj6XQc_0,0.0,10.0,/m/01h82_,10.0,-0x5e3df3936cf1f041,entrenamiento,-0x5e3df3936cf1f041,10.0078125
16195,50602,9IreF7r3Jio_50000,0.803,6.624,/m/01h8n0,5.821,-0x4c7805f28431a011,entrenamiento,-0x4c7805f28431a011,6.5935
14808,47900,tJBWaxCeFKs_30000,5.154,10.0,/m/01h8n0,4.846,-0x20f5eb3ac136388c,entrenamiento,-0x20f5eb3ac136388c,4.854
14522,47335,hXbSspahc14_120000,1.046,10.0,/m/01h8n0,8.954,0x72209a2fd98e6c1d,entrenamiento,0x72209a2fd98e6c1d,9.9735
13907,46179,sD7wWIoeEgw_0,1.742,7.853,/m/01h8n0,6.111,-0x516b863723730c0e,entrenamiento,-0x516b863723730c0e,6.1
14250,46803,gYVZTLuhy1w_0,4.335,10.0,/m/01h8n0,5.665,-0x704aad36d3cdfe3c,entrenamiento,-0x704aad36d3cdfe3c,5.6728125
15243,48702,k6yOiAkgrYc_30000,0.477,6.171,/m/01h8n0,5.694,0xcd68ec2e77ea8a6,entrenamiento,0xcd68ec2e77ea8a6,6.1535
15355,48925,wv42YN77K1U_80000,0.542,5.416,/m/01h8n0,4.8740000000000006,0x33c14878d4d7270d,entrenamiento,0x33c14878d4d7270d,4.88425
15399,49025,92NkD3VPOIc_370000,2.142,10.0,/m/01h8n0,7.858,0x7411cc4aef0a949c,entrenamiento,0x7411cc4aef0a949c,9.9735
14315,46946,T0sgtWe4-kE_100000,0.016,8.756,/m/01h8n0,8.74,-0x7cb8f88c0090f781,entrenamiento,-0x7cb8f88c0090f781,8.7335
15985,50205,HR2vS03XZys_10000,0.106,10.0,/m/01h8n0,9.894,0x6975588e87fb1d78,entrenamiento,0x6975588e87fb1d78,9.9735
16500,51201,S5ZHlW7lsPQ_10000,2.023,10.0,/m/01h8n0,7.977,0x73be8a01a3899dd7,entrenamiento,0x73be8a01a3899dd7,9.9735
15125,48489,gGlO9_OEOso_290000,1.126,10.0,/m/01h8n0,8.874,-0x1913207f035dc707,entrenamiento,-0x1913207f035dc707,9.9735
16342,50898,UtrVBjpPSTQ_0,0.0,5.55,/m/01h8n0,5.55,0x4ce9ce7097607ff7,entrenamiento,0x4ce9ce7097607ff7,5.5535
15118,48481,4NxQao9LTWw_270000,0.239,5.792,/m/01h8n0,5.553,0x2d623cf109bfd9a6,entrenamiento,0x2d623cf109bfd9a6,5.7735
15059,48381,6NV9px4VYrE_20000,0.48,10.0,/m/01h8n0,9.52,-0x4612eb26751fd901,entrenamiento,-0x4612eb26751fd901,9.9735
16499,51200,JwEYF9KgBm8_0,0.038,10.0,/m/01h8n0,9.962,-0x769bf4e95ccaa1db,entrenamiento,-0x769bf4e95ccaa1db,9.9735
14084,46499,T8yOx2tQGJs_380000,0.152,10.0,/m/01h8n0,9.848,-0x724d7b5348b86f28,entrenamiento,-0x724d7b5348b86f28,9.9735
14946,48166,TX9SKiuHYMs_70000,0.316,10.0,/m/01h8n0,9.684,0x38bfc25a038ff570,entrenamiento,0x38bfc25a038ff570,9.9735
15649,49548,krHRkM7J2l0_30000,2.857,7.828,/m/01h8n0,4.971,0x6f75945f6eb318d1,entrenamiento,0x6f75945f6eb318d1,7.7935
16709,51599,VYv_b_e7jbw_570000,1.179,10.0,/m/01h8n0,8.821,0x4fce2553b49fa533,entrenamiento,0x4fce2553b49fa533,9.9735
