index,Unnamed: 0,segment_id,start_time_seconds,end_time_seconds,label,duration_x,clip_id,conjunto,filename,duration_y
39113,106311,VMUfLEh2cqY_0,0.119,6.155,/m/012f08,6.0360000000000005,-0x69efb952595b7291,entrenamiento,-0x69efb952595b7291,6.0535
39296,106936,-XOG4qM20f4_0,0.0,10.0,/m/012f08,10.0,0x3032ab4295e1cea1,entrenamiento,0x3032ab4295e1cea1,9.9935
38968,105850,sredPxd48MI_0,1.15,7.982,/m/012f08,6.832000000000001,0x12a57ab9bff15849,entrenamiento,0x12a57ab9bff15849,6.8244375
38991,105922,scY9PmIMlrU_0,0.038,10.0,/m/012f08,9.962,-0x7f9199636058f809,entrenamiento,-0x7f9199636058f809,9.9698125
39383,107275,UYJwzbsV46g_30000,0.0,10.0,/m/012f08,10.0,-0xd8d9bd96893d0c7,entrenamiento,-0xd8d9bd96893d0c7,10.008
39307,106978,cdKDwJAUzCU_0,1.399,10.0,/m/012f08,8.600999999999999,-0x64161118b6a45c4f,entrenamiento,-0x64161118b6a45c4f,9.9735
39433,107479,mO03ZFAQGuk_20000,0.0,10.0,/m/012f08,10.0,-0x3e4a4253f6563739,entrenamiento,-0x3e4a4253f6563739,10.0001875
39302,106951,hdXMMi0ZUvI_29000,6.796,9.011,/m/012f08,2.214999999999999,-0x3a7bad7b978c2e8f,entrenamiento,-0x3a7bad7b978c2e8f,2.2150625
39381,107271,MW9-bCb1RVY_30000,0.0,10.0,/m/012f08,10.0,-0x12af10f763492d5,entrenamiento,-0x12af10f763492d5,10.008
39318,107025,0ltUCbsj31o_0,0.0,9.752,/m/012f08,9.752,-0x69288785aea90320,entrenamiento,-0x69288785aea90320,9.7291875
38916,105673,ABymBA4EQIE_0,2.583,4.835,/m/012f08,2.252,-0x9b5c9c5c5cc89e6,entrenamiento,-0x9b5c9c5c5cc89e6,2.2535
38945,105790,_-jpZU29BjY_30000,1.758,10.0,/m/012f08,8.242,0x77e9127315fdce2c,entrenamiento,0x77e9127315fdce2c,8.25
39356,107162,eBa2eRhNqTQ_100000,0.0,10.0,/m/012f08,10.0,-0x678869e64bd704d,entrenamiento,-0x678869e64bd704d,10.016125
38922,105697,JdIY3-WlBp0_30000,0.0,10.0,/m/012f08,10.0,0x1439f9d12a816204,entrenamiento,0x1439f9d12a816204,10.008
39273,106868,RhplfXsBXhg_30000,5.546,10.0,/m/012f08,4.454,-0x3ce8320562c7effd,entrenamiento,-0x3ce8320562c7effd,4.462
39159,106455,WwxtEMcONl4_30000,0.722,10.0,/m/012f08,9.278,-0x553c2c5c5e5175d1,entrenamiento,-0x553c2c5c5e5175d1,9.9735
39458,107548,ScpTl-_nRww_0,0.03,5.011,/m/012f08,4.981,-0x1fc240d6cd1392f1,entrenamiento,-0x1fc240d6cd1392f1,4.9855
38957,105819,a8-vmjbmFqg_30000,0.0,10.0,/m/012f08,10.0,-0x5eaa7d3b05b6d65,entrenamiento,-0x5eaa7d3b05b6d65,10.008
39436,107487,1248qxEU5yM_120000,0.0,10.0,/m/012f08,10.0,0x46926f49fdd9a261,entrenamiento,0x46926f49fdd9a261,10.0085625
38909,105639,Fl-rauDg4sU_22000,0.0,3.046,/m/012f08,3.046,-0x658420b19f703f05,entrenamiento,-0x658420b19f703f05,5.0135
39259,106809,af6c7fDmbh8_80000,1.716,4.814,/m/012f08,3.098,-0x68f707e07bd954d2,entrenamiento,-0x68f707e07bd954d2,3.1065
39375,107237,1aqOtv1wgNA_10000,1.362,6.301,/m/012f08,4.939,-0x4c0800fea5221f47,entrenamiento,-0x4c0800fea5221f47,6.2735
39401,107343,2dZ2t90Luts_21000,0.0,9.743,/m/012f08,9.743,0xc23362144a93b28,entrenamiento,0xc23362144a93b28,10.7
39429,107459,0iorl0Znuhg_23000,0.0,8.238,/m/012f08,8.238,0x7408b4e54bde35c1,entrenamiento,0x7408b4e54bde35c1,11.2135
39374,107234,T6K9B0IGXjQ_280000,1.494,5.365,/m/012f08,3.871,-0x52aeba1ab31b25f9,entrenamiento,-0x52aeba1ab31b25f9,5.3335
39024,106041,jxSNyQt4L_A_90000,2.039,10.0,/m/012f08,7.961,0x703d1fb77be6f07,entrenamiento,0x703d1fb77be6f07,9.9735
39097,106268,Nuo8TxXBdMc_30000,0.0,10.0,/m/012f08,10.0,0x67b8dc8d3c32b1f2,entrenamiento,0x67b8dc8d3c32b1f2,10.008
39054,106148,xwog9igUUHI_30000,0.0,4.75,/m/012f08,4.75,-0x1b80fff76707b33,entrenamiento,-0x1b80fff76707b33,4.7603125
39186,106552,06SMoLJayAM_29000,5.365,9.145,/m/012f08,3.78,0x4bdaa15c64a111c,entrenamiento,0x4bdaa15c64a111c,3.785375
39317,107023,Gs5QIBsD6bE_0,0.022,10.0,/m/012f08,9.978,-0x452f29ced472a8b0,entrenamiento,-0x452f29ced472a8b0,9.9735
39464,107565,n4qpEWhhz1U_3000,0.0,9.748,/m/012f08,9.748,-0x794a184f1a5f6918,entrenamiento,-0x794a184f1a5f6918,9.771
39288,106913,hBDLdiZ1gwA_13000,0.0,9.5,/m/012f08,9.5,-0x3220b80407215af4,entrenamiento,-0x3220b80407215af4,12.4735
39357,107164,9w3RzoD3BAc_12000,6.123,9.432,/m/012f08,3.309,0xf8d856a47cc218e,entrenamiento,0xf8d856a47cc218e,3.3090625
39412,107365,HcFtV1v0rm8_0,0.03,6.818,/m/012f08,6.787999999999999,0x2758ad34b786e2ef,entrenamiento,0x2758ad34b786e2ef,6.7834375
39236,106727,1i6DKfHly9o_14000,0.0,9.568,/m/012f08,9.568,-0x475c2aef59cf7744,entrenamiento,-0x475c2aef59cf7744,9.56825
39306,106975,yxRrKdO6-BY_0,0.054,10.0,/m/012f08,9.946,-0x244defbea10edab6,entrenamiento,-0x244defbea10edab6,9.9735
39018,106025,1Q9V7mV7dJA_12000,0.0,9.894,/m/012f08,9.894,-0x405b85e5b01caf82,entrenamiento,-0x405b85e5b01caf82,9.8964375
38914,105662,b-04KOwpaZo_30000,1.165,10.0,/m/012f08,8.835,-0x5046d400342a412e,entrenamiento,-0x5046d400342a412e,9.9735
39304,106957,S_YrlFTXEHw_70000,2.11,4.157,/m/012f08,2.047,-0x1c2a298c363d09c8,entrenamiento,-0x1c2a298c363d09c8,4.1335
39189,106564,xUP0bmBZYx8_1000,0.0,4.919,/m/012f08,4.919,0x91c0e0aae97559d,entrenamiento,0x91c0e0aae97559d,5.8935
39205,106619,26gPtGYaUBk_30000,0.0,1.417,/m/012f08,1.417,-0x4a25050467f3bed1,entrenamiento,-0x4a25050467f3bed1,1.4398125
39051,106140,3aCr0VHUzt4_0,0.0,8.568,/m/012f08,8.568,0x5a6d1c7757097fdf,entrenamiento,0x5a6d1c7757097fdf,8.5681875
39411,107363,8cr7cMkYraQ_350000,1.997,10.0,/m/012f08,8.003,-0xe936c049310d020,entrenamiento,-0xe936c049310d020,9.9735
38918,105683,EXr-HeaKURY_15000,0.0,8.993,/m/012f08,8.993,0x1a684b9c3ca49aad,entrenamiento,0x1a684b9c3ca49aad,9.0094375
39455,107543,x0bil6zWbDg_30000,0.0,10.0,/m/012f08,10.0,0x76ce3b6b7a6ba477,entrenamiento,0x76ce3b6b7a6ba477,10.008
39234,106720,Atv-wAEvq_0_28000,2.603,9.918,/m/012f08,7.314999999999999,-0x798ec81461f4815e,entrenamiento,-0x798ec81461f4815e,7.3135
39081,106226,R1JqgBs67cc_30000,1.903,10.0,/m/012f08,8.097,-0x15e777bd82892e98,entrenamiento,-0x15e777bd82892e98,9.9735
39257,106798,8mCfUGBxP-M_130000,2.744,6.821,/m/012f08,4.077,0x30da9f20e58e0d19,entrenamiento,0x30da9f20e58e0d19,6.7935
39118,106332,t-m1g3uGtYw_0,0.03,10.0,/m/012f08,9.97,0x2a27d137680d033d,entrenamiento,0x2a27d137680d033d,9.9735
39031,106067,2x64oF-vKqc_100000,1.591,5.913,/m/012f08,4.322,-0x7d0312b35607cff2,entrenamiento,-0x7d0312b35607cff2,4.3384375
39265,106829,80_X-jbxquM_0,0.0,10.0,/m/012f08,10.0,0x115e640aaa6d1b4f,entrenamiento,0x115e640aaa6d1b4f,9.9935
38940,105763,x5-csZ7mjNA_20000,6.378,10.0,/m/012f08,3.622,-0x6f1e30258a2dc3f7,entrenamiento,-0x6f1e30258a2dc3f7,3.6221875
39355,107161,8aokC4knIV0_30000,1.861,9.07,/m/012f08,7.209,-0xa841b2ae0633e1d,entrenamiento,-0xa841b2ae0633e1d,7.2135
38911,105647,_yI9z4l7xAc_30000,2.081,10.0,/m/012f08,7.919,0x1ce7d24d455d9776,entrenamiento,0x1ce7d24d455d9776,9.9735
39350,107141,hmLsTb1Q1yA_100000,0.0,10.0,/m/012f08,10.0,-0x703eaa6c4e3e09df,entrenamiento,-0x703eaa6c4e3e09df,10.016125
39069,106185,2MjwmFnXCeY_80000,0.0,10.0,/m/012f08,10.0,0x4b75b65da9d42ba3,entrenamiento,0x4b75b65da9d42ba3,10.0005625
39292,106922,O3pWJtaQZD4_30000,0.0,10.0,/m/012f08,10.0,0x3c5f29b10052ce6c,entrenamiento,0x3c5f29b10052ce6c,10.008
39408,107357,w3V2qml9_es_0,0.386,5.299,/m/012f08,4.913,-0x32ffdd70b9b562e8,entrenamiento,-0x32ffdd70b9b562e8,5.2735
39443,107516,pYxP5_rCpcY_8000,0.0,3.68,/m/012f08,3.68,0x7a9b155f626d0a87,entrenamiento,0x7a9b155f626d0a87,3.702875
38993,105927,nrqPP_ow_gU_340000,2.348,10.0,/m/012f08,7.652,-0x427864b8ab3a178e,entrenamiento,-0x427864b8ab3a178e,9.9735
39400,107341,2Rg9vD6BX6c_13000,0.0,9.384,/m/012f08,9.384,-0x36fbda2e46386a70,entrenamiento,-0x36fbda2e46386a70,9.3840625
39284,106907,DqTHP-4_1AA_0,0.111,4.969,/m/012f08,4.8580000000000005,0xf4e41d4dd295b9c,entrenamiento,0xf4e41d4dd295b9c,4.8735
39439,107499,BL6DESnl79Y_2000,0.0,8.96,/m/012f08,8.96,0x6069b8ea991121f0,entrenamiento,0x6069b8ea991121f0,8.9830625
38994,105931,EEyqLcBeyZU_30000,0.493,10.0,/m/012f08,9.507,0x3185befd76fc1866,entrenamiento,0x3185befd76fc1866,9.9735
39247,106758,VrAQitQLCpk_0,0.0,10.0,/m/012f08,10.0,-0xbbacc11aa4acb37,entrenamiento,-0xbbacc11aa4acb37,9.9935
39158,106454,06ZCJ9SMQvc_30000,0.0,10.0,/m/012f08,10.0,-0x73851f123f5732bf,entrenamiento,-0x73851f123f5732bf,10.008
39254,106794,JSM-p1NjS1s_160000,0.0,10.0,/m/012f08,10.0,0x6d492d931d7bfb63,entrenamiento,0x6d492d931d7bfb63,10.0165
39080,106221,EhIsNC-XSdQ_160000,0.0,10.0,/m/012f08,10.0,0x666677b170114856,entrenamiento,0x666677b170114856,10.0165
39440,107503,3WSaRzt5N0Q_30000,0.01,4.696,/m/012f08,4.686,0x6cd2e13b11d7eeb,entrenamiento,0x6cd2e13b11d7eeb,4.6735
39086,106234,XnpYIPQXW0c_20000,0.0,10.0,/m/012f08,10.0,-0x5c890db79f4c15d7,entrenamiento,-0x5c890db79f4c15d7,10.0001875
39190,106576,8MRQMmsW4qs_0,1.994,6.626,/m/012f08,4.632000000000001,0x41242ccb468a335b,entrenamiento,0x41242ccb468a335b,4.6335
39048,106127,ofMJB_kH5as_30000,0.0,10.0,/m/012f08,10.0,-0x54ee87b04d0c1ffc,entrenamiento,-0x54ee87b04d0c1ffc,10.008
39334,107093,-94wn9OHCCY_30000,0.008,10.0,/m/012f08,9.992,0x20e2c4b70dd3c5a8,entrenamiento,0x20e2c4b70dd3c5a8,9.9735
39151,106428,3VMDfz9e47U_30000,2.945,10.0,/m/012f08,7.055,0x6dc8cb972e55b551,entrenamiento,0x6dc8cb972e55b551,9.9735
39120,106338,34g7Cctnt6A_30000,0.0,10.0,/m/012f08,10.0,-0x7e5388e2807040a5,entrenamiento,-0x7e5388e2807040a5,10.008
39331,107074,-RyeQVtadrM_0,0.0,4.172,/m/012f08,4.172,0x6155b2b48366f479,entrenamiento,0x6155b2b48366f479,4.1735
39011,105991,PfPGMbzTRow_30000,0.0,10.0,/m/012f08,10.0,-0x7d956781b33e269,entrenamiento,-0x7d956781b33e269,10.008
39353,107148,U9hekvhPhTk_5000,0.0,10.0,/m/012f08,10.0,-0x4279b9ca396d7d2b,entrenamiento,-0x4279b9ca396d7d2b,10.000125
39148,106421,wLEe6wCp3_s_30000,0.0,10.0,/m/012f08,10.0,0x54650286c1fae35d,entrenamiento,0x54650286c1fae35d,10.008
39176,106524,KXucwATvP88_2000,0.0,7.011,/m/012f08,7.011,0x6c902e694984f0ce,entrenamiento,0x6c902e694984f0ce,8.9935
38935,105750,1fJNudB6faA_30000,2.54,10.0,/m/012f08,7.46,0x631660623ee00a82,entrenamiento,0x631660623ee00a82,9.9735
38890,105556,--IVng5n_Mw_15000,0.0,9.009,/m/012f08,9.009,-0x62787b0e27a47af7,entrenamiento,-0x62787b0e27a47af7,9.0094375
38971,105857,JZTKhswn684_2000,0.0,9.54,/m/012f08,9.54,0x436e2c4aaf599585,entrenamiento,0x436e2c4aaf599585,11.4855
39119,106337,lIVVZYa23AQ_360000,0.0,10.0,/m/012f08,10.0,-0x3a15d7ccb9356d7b,entrenamiento,-0x3a15d7ccb9356d7b,10.01
39216,106659,gRAdiHJRbME_0,0.0,6.77,/m/012f08,6.77,0x612d610b583ebf10,entrenamiento,0x612d610b583ebf10,6.7735
38976,105881,obuL4jCjLZI_220000,2.87,7.495,/m/012f08,4.625,-0x32cfb397fcbb2d2c,entrenamiento,-0x32cfb397fcbb2d2c,7.4735
39006,105976,4rNP0Uh5TbQ_8000,0.0,9.54,/m/012f08,9.54,0x2a7085578dcd0c5b,entrenamiento,0x2a7085578dcd0c5b,9.5543125
39333,107091,3-NKtXRGX-w_30000,0.0,10.0,/m/012f08,10.0,0x33472e79d902e3fb,entrenamiento,0x33472e79d902e3fb,10.008
26767,75533,QO4C4bEZDSg_40000,5.385,5.557,/m/015p6,0.1720000000000006,0x3dfebaa58af7a1,entrenamiento,0x3dfebaa58af7a1,0.1725625
26749,75505,_OvgtBwfbVI_12000,8.368,9.76,/m/015p6,1.3919999999999997,-0x734b4feca89baef8,entrenamiento,-0x734b4feca89baef8,1.3935
26542,74952,vViUmqUrww8_19000,7.58,7.678,/m/015p6,0.0979999999999998,-0x5946f02b8cb93dc4,entrenamiento,-0x5946f02b8cb93dc4,0.1135
26701,75407,n4vjKXJfsTU_20000,0.652,0.723,/m/015p6,0.0709999999999999,-0x86e14d1e4be6ac8,entrenamiento,-0x86e14d1e4be6ac8,0.6935
26797,75609,pN0CkE-5eY0_180000,8.164,8.495,/m/015p6,0.3309999999999995,0x41bb04669e231351,entrenamiento,0x41bb04669e231351,0.335625
26623,75182,lM2o4ePJx0U_23000,1.359,2.043,/m/015p6,0.6840000000000002,-0x2f18ac1bec537ecb,entrenamiento,-0x2f18ac1bec537ecb,0.6953125
26633,75216,EXpgMthFfVI_30000,2.702,3.011,/m/015p6,0.3090000000000001,-0x2e223a0fb028a783,entrenamiento,-0x2e223a0fb028a783,2.9935
26716,75429,oAYjRkS5Xjo_30000,0.086,0.382,/m/015p6,0.296,-0x19b2ce44ff08b95f,entrenamiento,-0x19b2ce44ff08b95f,0.3089375
26745,75497,fquuIZCiwIE_30000,0.472,1.311,/m/015p6,0.839,-0xe661b8929f44676,entrenamiento,-0xe661b8929f44676,0.85175
26768,75534,QO4C4bEZDSg_40000,8.465,9.225,/m/015p6,0.7599999999999998,-0x28f32f429a833d1e,entrenamiento,-0x28f32f429a833d1e,0.7613125
26586,75070,KIe70QtPcUs_150000,0.931,1.273,/m/015p6,0.3419999999999998,-0x68bd2e32542feaac,entrenamiento,-0x68bd2e32542feaac,1.2535
26742,75490,Zj69iv2LOBQ_150000,1.12,1.351,/m/015p6,0.2309999999999998,0x4654904f472e52e1,entrenamiento,0x4654904f472e52e1,0.2535
26793,75605,YWftwX4Usy0_450000,4.191,4.831,/m/015p6,0.6400000000000006,-0x45a1ce1bb9180415,entrenamiento,-0x45a1ce1bb9180415,0.6415
26597,75110,c5YCUACICqM_30000,0.074,2.349,/m/015p6,2.2750000000000004,0x45e1101b37b09367,entrenamiento,0x45e1101b37b09367,2.3335
26671,75303,36kCaQcP_HI_30000,2.555,10.0,/m/015p6,7.445,-0x536ec770ddb622f0,entrenamiento,-0x536ec770ddb622f0,9.9735
26704,75411,qriHuu8M7Dk_140000,1.009,2.6,/m/015p6,1.5910000000000002,0xcf8e065bd859786,entrenamiento,0xcf8e065bd859786,2.5735
26800,75612,snuK1Nlzh50_30000,0.894,1.743,/m/015p6,0.8490000000000001,0xbd498c72d47316e,entrenamiento,0xbd498c72d47316e,1.7135
26803,75620,w7HN-khjn2A_310000,0.081,0.722,/m/015p6,0.641,0x2993326141f5fee,entrenamiento,0x2993326141f5fee,0.6935
26746,75498,fquuIZCiwIE_30000,8.292,10.0,/m/015p6,1.7080000000000002,-0x7a20af3710643b26,entrenamiento,-0x7a20af3710643b26,1.716
26784,75577,65phiY5Wbqw_90000,2.961,3.094,/m/015p6,0.133,-0x34b4af88b3b86a76,entrenamiento,-0x34b4af88b3b86a76,3.0735
26523,74899,EQkYsCRkPrE_14000,4.252,4.618,/m/015p6,0.3660000000000005,0x4a0fe08379c2c68f,entrenamiento,0x4a0fe08379c2c68f,0.3704375
26534,74926,TKwWeqhJYNs_320000,9.468,9.844,/m/015p6,0.3759999999999994,0x75f2f5b3a84c6e06,entrenamiento,0x75f2f5b3a84c6e06,0.3946875
26686,75336,qAnq9qcmoWA_5000,8.867,9.092,/m/015p6,0.2249999999999996,-0x640156ffe7dffd03,entrenamiento,-0x640156ffe7dffd03,0.2335
26526,74902,pWKtecz1A1k_230000,0.328,0.552,/m/015p6,0.224,0x237749b51374dc66,entrenamiento,0x237749b51374dc66,0.5335
26741,75489,Zj69iv2LOBQ_150000,0.618,0.832,/m/015p6,0.2139999999999999,0x4810bf9fe74dc8fd,entrenamiento,0x4810bf9fe74dc8fd,0.2335
26817,75649,AsVlKoxwDg4_30000,0.074,1.915,/m/015p6,1.841,-0x5a02683956d4d4f8,entrenamiento,-0x5a02683956d4d4f8,1.8935
26804,75621,w7HN-khjn2A_310000,1.046,1.974,/m/015p6,0.928,-0x37c1da6c27f2ecf1,entrenamiento,-0x37c1da6c27f2ecf1,1.9535
26525,74901,9B7U1OSNU0o_10000,1.219,1.813,/m/015p6,0.5939999999999999,-0x6c3ca49a02a2d06d,entrenamiento,-0x6c3ca49a02a2d06d,1.7935
26676,75315,cvgakmyWEb0_4000,9.418,9.793,/m/015p6,0.375,0x390fb597d092bab6,entrenamiento,0x390fb597d092bab6,0.3578125
26609,75141,AkEUpGmEYVg_0,0.054,0.2,/m/015p6,0.146,-0x588ce69409dba1fc,entrenamiento,-0x588ce69409dba1fc,0.1735
26527,74903,pWKtecz1A1k_230000,0.713,0.999,/m/015p6,0.286,-0x5845267862892d33,entrenamiento,-0x5845267862892d33,0.9735
26806,75627,2vWUx2g7QRU_20000,3.266,3.664,/m/015p6,0.3980000000000001,0x564af7e69ce28b81,entrenamiento,0x564af7e69ce28b81,0.418375
26537,74935,iJh6zbED1sM_30000,2.646,2.811,/m/015p6,0.165,0x228e8213cb738b6d,entrenamiento,0x228e8213cb738b6d,2.7935
26562,74998,S_wiInsK_DE_30000,1.036,1.181,/m/015p6,0.145,0xab4510825228842,entrenamiento,0xab4510825228842,1.1535
26596,75099,Ry0Kvs_pOiE_30000,1.088,2.343,/m/015p6,1.255,0x115f5a7f558318ab,entrenamiento,0x115f5a7f558318ab,2.3135
26679,75328,gFXghS-wrEk_30000,1.73,1.87,/m/015p6,0.1400000000000001,0x69dfd33d84a1f163,entrenamiento,0x69dfd33d84a1f163,1.8535
26755,75513,DPVO_rhMgm4_30000,0.918,1.407,/m/015p6,0.489,-0x49ae10c4c444f90c,entrenamiento,-0x49ae10c4c444f90c,0.498625
26667,75299,3q2s32HkVVY_20000,7.741,7.866,/m/015p6,0.125,-0x5a5ff5203e986846,entrenamiento,-0x5a5ff5203e986846,0.1135
26611,75144,wtwLURBAc6o_30000,0.748,1.087,/m/015p6,0.3389999999999999,0x1aafb98e1707475e,entrenamiento,0x1aafb98e1707475e,1.0535
26546,74965,DqRNpiA13rU_20000,4.411,5.84,/m/015p6,1.4290000000000005,-0xe18f15eb64ee6,entrenamiento,-0xe18f15eb64ee6,1.4328125
26616,75159,pBQ4K6oaK7A_30000,2.25,2.518,/m/015p6,0.2679999999999998,-0x705c61e7b1256f8b,entrenamiento,-0x705c61e7b1256f8b,2.4935
26824,75659,ZrLqhpG6ttc_80000,2.881,3.157,/m/015p6,0.2760000000000002,0x4dbd44784faf9bf1,entrenamiento,0x4dbd44784faf9bf1,3.1335
26727,75456,V4iOCprt2y4_30000,4.276,4.575,/m/015p6,0.2990000000000004,0x2a52acb875dcb0cc,entrenamiento,0x2a52acb875dcb0cc,0.32175
26567,75038,fG-aVBWhi1Q_70000,0.273,2.533,/m/015p6,2.26,-0x5bc7d59fa8ba3c4c,entrenamiento,-0x5bc7d59fa8ba3c4c,2.5135
26783,75576,65phiY5Wbqw_90000,2.684,2.799,/m/015p6,0.1149999999999997,0x554ef09ec1a0a995,entrenamiento,0x554ef09ec1a0a995,2.7735
26780,75569,-ZbSjOGb_sA_210000,1.921,2.072,/m/015p6,0.151,-0x449fda2b510f2f11,entrenamiento,-0x449fda2b510f2f11,2.0535
26707,75417,kwNbjG4BTms_20000,0.256,0.467,/m/015p6,0.211,0x655524c884223590,entrenamiento,0x655524c884223590,0.224
26517,74882,u8c8dfSKzkQ_80000,1.013,1.2,/m/015p6,0.187,-0x16b75c6b778a0a48,entrenamiento,-0x16b75c6b778a0a48,1.1735
26690,75348,xt86KEHFf3Q_140000,1.33,1.488,/m/015p6,0.1579999999999999,-0x493ebc6ba058f59e,entrenamiento,-0x493ebc6ba058f59e,1.4535
26652,75269,-tjd9jQ584k_20000,0.331,0.534,/m/015p6,0.203,0x46333e6b86d5662d,entrenamiento,0x46333e6b86d5662d,0.5135
26744,75492,qEfTLLEpojc_40000,1.34,5.663,/m/015p6,4.323,0x2806abdb0f2be52c,entrenamiento,0x2806abdb0f2be52c,5.6335
26548,74970,3YIGFVl4Euk_30000,0.203,1.287,/m/015p6,1.084,0x9a8e72f18012223,entrenamiento,0x9a8e72f18012223,1.2535
26615,75157,AdjuFQdcM24_30000,0.061,0.211,/m/015p6,0.15,0x79d558a94c32d8a1,entrenamiento,0x79d558a94c32d8a1,0.1935
26781,75570,-ZbSjOGb_sA_210000,2.272,2.485,/m/015p6,0.213,-0x2a7904ba831a8f35,entrenamiento,-0x2a7904ba831a8f35,2.4535
26531,74907,pWKtecz1A1k_230000,2.089,2.741,/m/015p6,0.6520000000000001,0x4d1e5d144441fe0c,entrenamiento,0x4d1e5d144441fe0c,2.7135
26622,75178,OzJWfgygM2g_60000,0.008,10.0,/m/015p6,9.992,0x7bb7df79c692504b,entrenamiento,0x7bb7df79c692504b,9.9735
26619,75168,24zIS8V8GvM_10000,2.74,2.971,/m/015p6,0.2309999999999998,-0x6c82db5af251ef16,entrenamiento,-0x6c82db5af251ef16,2.9535
26655,75272,-tjd9jQ584k_20000,2.649,2.852,/m/015p6,0.2029999999999998,-0x581562af06f21deb,entrenamiento,-0x581562af06f21deb,2.8335
26799,75611,snuK1Nlzh50_30000,0.115,0.654,/m/015p6,0.539,0x636c74fa9e80b8b1,entrenamiento,0x636c74fa9e80b8b1,0.6335
26699,75393,8sHnXUT9ScY_40000,1.293,2.135,/m/015p6,0.8419999999999999,-0x63dfd42e9ecc2e0,entrenamiento,-0x63dfd42e9ecc2e0,2.1135
26620,75171,cVoDvot5fhM_80000,0.309,0.82,/m/015p6,0.5109999999999999,0x4f648d46082cfe3f,entrenamiento,0x4f648d46082cfe3f,0.7935
26580,75057,kR3phVVAXEQ_0,1.562,2.597,/m/015p6,1.035,0x37d490c04669f65f,entrenamiento,0x37d490c04669f65f,2.5735
26601,75116,KwnSq9CB7P0_30000,1.0,1.433,/m/015p6,0.433,-0x3e63389958a355e2,entrenamiento,-0x3e63389958a355e2,1.4135
26807,75628,2vWUx2g7QRU_20000,4.439,4.831,/m/015p6,0.3920000000000003,-0x10441a180fd13528,entrenamiento,-0x10441a180fd13528,0.406375
26808,75629,2vWUx2g7QRU_20000,6.125,6.388,/m/015p6,0.2629999999999999,0xbcc9ea766082874,entrenamiento,0xbcc9ea766082874,0.2760625
26606,75129,UDKU6OtuWtY_30000,0.015,10.0,/m/015p6,9.985,-0x13428b28b9f3bf6b,entrenamiento,-0x13428b28b9f3bf6b,9.9735
26718,75431,oAYjRkS5Xjo_30000,9.309,9.701,/m/015p6,0.3920000000000012,0x45481c82f6e0bce7,entrenamiento,0x45481c82f6e0bce7,0.397125
26547,74966,DqRNpiA13rU_20000,6.51,10.0,/m/015p6,3.49,-0x2a68ac7741de9a1f,entrenamiento,-0x2a68ac7741de9a1f,3.4901875
26532,74908,pWKtecz1A1k_230000,2.956,3.027,/m/015p6,0.0710000000000001,-0x73461b64d4096d8b,entrenamiento,-0x73461b64d4096d8b,2.9935
26645,75245,H7atN1yUEX4_60000,2.919,3.413,/m/015p6,0.4939999999999998,-0x4178af1915bb290,entrenamiento,-0x4178af1915bb290,3.3935
26582,75064,1tqoU0HlCX4_60000,0.008,10.0,/m/015p6,9.992,-0x43a50048620dfff1,entrenamiento,-0x43a50048620dfff1,9.9735
