Time,lat,lon,speed,LA,LZ,speed_range,LA_corrected,correction
2024-05-23 16:38:58,43.309469,-1.8829186667,23.053,85.74856647554641,93.68950144614928,"(22.784, 30.377]",87.27195449634377,4.781809638633973
2024-05-23 16:38:59,43.3095126667,-1.8829851667,26.326,85.44051614068084,92.71324259165459,"(22.784, 30.377]",86.19607732375036,3.705932466040565
2024-05-23 16:39:00,43.309556,-1.8830548333,26.689,84.9565154944577,93.97928085116098,"(22.784, 30.377]",85.63287452481883,3.1427296671090375
2024-05-23 16:39:01,43.3095793333,-1.88313,26.019,85.13470427094455,92.47950338915226,"(22.784, 30.377]",85.95810618055397,3.4679613228441752
2024-05-23 16:39:02,43.309671,-1.8832635,27.894,85.75969039649671,92.55941647754844,"(22.784, 30.377]",86.18064845026501,3.690503592555217
2024-05-23 16:39:03,43.3097211667,-1.8833316667,27.917,85.96752172712047,93.74883798026586,"(22.784, 30.377]",86.38371294285452,3.8935680851447216
2024-05-23 16:39:05,43.3097666667,-1.8834046667,28.181,86.01634547182346,93.87968864675295,"(22.784, 30.377]",86.3781012028581,3.887956345148311
2024-05-23 16:39:06,43.3098165,-1.883471,27.584,86.87769406033082,96.55964141464226,"(22.784, 30.377]",87.3632871146926,4.873142256982803
2024-05-23 16:39:07,43.309868,-1.8835296667,26.284,86.79383484249144,97.30912188965436,"(22.784, 30.377]",87.55863031366744,5.068485455957642
2024-05-23 16:39:08,43.309919,-1.8835685,22.82,83.86680097183266,94.21540349134686,"(22.784, 30.377]",85.44894128984306,2.958796432133269
2024-05-23 16:39:09,43.3099943333,-1.8836063333,18.221,80.74383739670637,91.11898029951321,"(15.192, 22.784]",83.62763189153716,1.1374870338273695
2024-05-23 16:39:10,43.3100508333,-1.8835886667,22.12,85.2142773460048,95.74961069701443,"(15.192, 22.784]",86.97660424228238,4.4864593845725835
2024-05-23 16:39:12,43.3101055,-1.8835583333,23.534,83.98068054365113,92.60014658886419,"(22.784, 30.377]",85.38463727977395,2.894492422064161
2024-05-23 16:39:13,43.3101695,-1.8835085,28.555,83.66707304656498,92.41413062188295,"(22.784, 30.377]",83.95257848433613,1.4624336266263356
2024-05-23 16:39:14,43.3102401667,-1.8834765,27.775,84.01354010249631,94.0428379412185,"(22.784, 30.377]",84.45922430869796,1.9690794509881613
2024-05-23 16:39:15,43.3103125,-1.8834638333,27.05,83.34439467897926,93.92972789196222,"(22.784, 30.377]",83.94304915148999,1.4529042937801933
2024-05-23 16:39:16,43.310383,-1.8834868333,26.957,82.85416765461738,93.16234321394829,"(22.784, 30.377]",83.47274058280755,0.9825957250977524
2024-05-23 16:39:18,43.310486,-1.8835906667,24.26,82.60010866373436,92.07930738430825,"(22.784, 30.377]",83.82834629286357,1.3382014351537777
2024-05-23 16:39:19,43.3105121667,-1.8836685,24.533,83.7188704798602,92.43397869302251,"(22.784, 30.377]",84.88238907934362,2.392244221633831
2024-05-23 16:39:20,43.310519,-1.8837583333,26.547,85.07422560118435,93.39892298824766,"(22.784, 30.377]",85.78143826369522,3.291293405985428
2024-05-23 16:39:21,43.3105203333,-1.8838491667,27.828,85.49173730769631,95.16687489762063,"(22.784, 30.377]",85.92639596762139,3.436251109911595
2024-05-23 16:39:22,43.3105223333,-1.8839443333,28.739,88.21727003170324,97.97280104592537,"(22.784, 30.377]",88.4656277196777,5.975482861967905
2024-05-23 16:39:24,43.310547,-1.8841385,28.876,86.00931571803179,94.49238593293735,"(22.784, 30.377]",86.23016862706312,3.7400237693533285
2024-05-23 16:39:25,43.3105663333,-1.8842331667,28.75,86.40636048880995,94.36870169842508,"(22.784, 30.377]",86.65250492779019,4.162360070080396
2024-05-23 16:39:26,43.3105891667,-1.8843236667,28.131,86.77888703620238,94.51451880261145,"(22.784, 30.377]",87.15091326531541,4.660768407605616
2024-05-23 16:39:27,43.3106106667,-1.884415,28.437,88.4909495092321,98.47983078785974,"(22.784, 30.377]",88.80040415024015,6.310259292530361
2024-05-23 16:39:28,43.310634,-1.8845055,28.345,87.4553804790055,94.61355910800063,"(22.784, 30.377]",87.78357642643246,5.293431568722667
2024-05-23 16:39:29,43.3106768333,-1.8846891667,28.504,86.70092679289775,96.20254032349624,"(22.784, 30.377]",86.99677099117316,4.506626133463371
2024-05-23 16:39:31,43.3106966667,-1.8847845,28.999,87.07475520816476,95.38665282008266,"(22.784, 30.377]",87.27102499156064,4.780880133850843
2024-05-23 16:39:32,43.3107128333,-1.8848803333,28.642,86.53100102730477,94.70029459625695,"(22.784, 30.377]",86.79891229943108,4.308767441721287
2024-05-23 16:39:33,43.3107286667,-1.8849766667,28.77,86.84114813290704,98.45257234415136,"(22.784, 30.377]",87.0832706514484,4.593125793738608
2024-05-23 16:39:34,43.31074,-1.8850733333,28.637,85.89445271228081,92.90509244777915,"(22.784, 30.377]",86.16337369501184,3.673228837302048
2024-05-23 16:39:35,43.3107578333,-1.8852633333,28.376,86.36137288291098,96.24209664890998,"(22.784, 30.377]",86.6832470384108,4.193102180701004
2024-05-23 16:39:36,43.3107608333,-1.8853603333,28.679,86.4654285644475,96.81034273567683,"(22.784, 30.377]",86.72587345182943,4.235728594119635
2024-05-23 16:39:38,43.3107636667,-1.8854563333,28.877,86.69469973226668,96.00457313726557,"(22.784, 30.377]",86.91535235659043,4.4252074988806385
2024-05-23 16:39:39,43.3107675,-1.8855503333,28.721,86.29917095936948,95.1356552361615,"(22.784, 30.377]",86.5511521554487,4.061007297738911
2024-05-23 16:39:40,43.3107651667,-1.8856455,28.475,87.41315107662939,100.31721139571367,"(22.784, 30.377]",87.71488243101021,5.224737573300416
2024-05-23 16:39:41,43.3107581667,-1.8857416667,28.327,86.62064914853386,97.5455844773571,"(22.784, 30.377]",86.95251898740439,4.462374129694595
2024-05-23 16:39:42,43.3107508333,-1.8859363333,28.812,87.86719590098653,101.75341982145804,"(22.784, 30.377]",88.10088147950796,5.610736621798168
2024-05-23 16:39:43,43.310744,-1.886034,28.774,85.67019667235593,98.74599507699428,"(22.784, 30.377]",85.91151514232683,3.4213702846170406
2024-05-23 16:39:45,43.3107373333,-1.8861301667,28.596,85.47277067061646,98.11134879249221,"(22.784, 30.377]",85.74997793630459,3.259833078594795
2024-05-23 16:39:46,43.3107305,-1.886227,28.512,85.76026981745116,99.25489087178624,"(22.784, 30.377]",86.05449102670008,3.5643461689902836
2024-05-23 16:39:47,43.3107295,-1.8863203333,27.17,84.0657142967247,94.86131523346694,"(22.784, 30.377]",84.63876848534987,2.1486236276400774
2024-05-23 16:39:48,43.310728,-1.8864136667,27.414,84.34754438374017,95.87802519592243,"(22.784, 30.377]",84.8688915296026,2.378746671892813
2024-05-23 16:39:49,43.310711,-1.8865073333,28.238,84.3947432797363,94.43031995065793,"(22.784, 30.377]",84.74481284725975,2.254667989549958
2024-05-23 16:39:51,43.3106886667,-1.8866946667,28.019,85.03823376900775,95.24631732031708,"(22.784, 30.377]",85.43333231338933,2.943187455679535
2024-05-23 16:39:52,43.3106858333,-1.8867906667,28.536,85.70429345043726,95.22413583309765,"(22.784, 30.377]",85.99364842350677,3.5035035657969757
2024-05-23 16:39:53,43.310682,-1.886888,28.571,85.12170370189351,94.6685357350266,"(22.784, 30.377]",85.40396941189978,2.9138245541899863
2024-05-23 16:39:54,43.3106766667,-1.8869843333,28.227,85.17010191466801,95.31357365981518,"(22.784, 30.377]",85.5224248687404,3.0322800110306076
2024-05-23 16:39:55,43.3106716667,-1.8870808333,27.725,85.0739131175865,95.02729191510669,"(22.784, 30.377]",85.53001808581104,3.039873228101243
2024-05-23 16:39:57,43.3106588333,-1.8872646667,27.028,85.53283651544245,95.27483841440842,"(22.784, 30.377]",86.13619668997234,3.6460518322625433
2024-05-23 16:39:58,43.310661,-1.8873566667,26.862,85.75257356826376,95.36898981204871,"(22.784, 30.377]",86.39156438231817,3.9014195246083716
2024-05-23 16:39:59,43.3106631667,-1.8874461667,26.182,87.83152523386563,97.32529405975156,"(22.784, 30.377]",88.61880840838235,6.128663550672556
2024-05-23 16:40:00,43.3106488333,-1.8875386667,27.09,86.81977922120751,97.27720027147558,"(22.784, 30.377]",87.40988766873065,4.919742811020853
2024-05-23 16:40:01,43.3106401667,-1.8876253333,25.875,85.7857148568881,95.50309932127638,"(22.784, 30.377]",86.64121408846746,4.15106923075767
2024-05-23 16:40:03,43.3106341667,-1.8878021667,25.004,85.58519686363653,93.46853480655682,"(22.784, 30.377]",86.63873219198585,4.148587334276058
2024-05-23 16:40:04,43.3106255,-1.8878943333,27.294,85.68425826710367,93.71177768459646,"(22.784, 30.377]",86.2309773394124,3.7408324817026113
2024-05-23 16:40:05,43.3106216667,-1.8879903333,28.142,85.76096577454372,94.10854996672775,"(22.784, 30.377]",86.1307309286919,3.64058607098211
2024-05-23 16:40:06,43.3106068333,-1.888074,25.26,86.05904911738403,93.90998200273955,"(22.784, 30.377]",87.05367173405801,4.56352687634822
2024-05-23 16:40:07,43.3106013333,-1.8881753333,28.678,85.82024267315563,92.95726931455052,"(22.784, 30.377]",86.08088922803616,3.5907443703263624
2024-05-23 16:40:08,43.3105751667,-1.8883731667,28.073,85.37838514615443,90.77774534513638,"(22.784, 30.377]",85.7623480473136,3.2722031896038004
2024-05-23 16:40:10,43.310578,-1.8884738333,28.792,85.62262699377192,91.770342770284,"(22.784, 30.377]",85.86032862783838,3.370183770128591
2024-05-23 16:40:11,43.3105815,-1.888573,28.904,85.45107924205391,91.74382222174131,"(22.784, 30.377]",85.6663267993822,3.176181941672411
2024-05-23 16:40:12,43.3105741667,-1.8886708333,29.018,85.0204168704012,90.76546432966369,"(22.784, 30.377]",85.21289856031652,2.722753702606724
2024-05-23 16:40:13,43.3105751667,-1.8887775,28.308,85.1080606884262,91.57788141218576,"(22.784, 30.377]",85.443811057355,2.9536661996452125
2024-05-23 16:40:14,43.3105718333,-1.8889835,27.864,84.51784731951562,90.36601819236843,"(22.784, 30.377]",84.9450288984277,2.4548840407179
2024-05-23 16:40:15,43.3105793333,-1.8890743333,26.75,84.05231448803164,91.03538971747119,"(22.784, 30.377]",84.71546986727395,2.225325009564159
2024-05-23 16:40:17,43.3105841667,-1.8891613333,24.986,80.30320298553607,88.7919602024871,"(22.784, 30.377]",81.36090328243685,-1.1292415752729426
2024-05-23 16:40:18,43.310589,-1.8892356667,20.594,77.2634931074761,91.31713872865603,"(15.192, 22.784]",79.43924002222049,-3.0509048354893054
2024-05-23 16:40:19,43.3105858333,-1.8892981667,16.937,76.3944486622239,89.23242316407234,"(15.192, 22.784]",79.70086933704258,-2.7892755206672177
2024-05-23 16:40:20,43.3105843333,-1.8893563333,15.853,76.59315002963586,93.10892380153717,"(15.192, 22.784]",80.28210333914343,-2.208041518566361
2024-05-23 16:40:21,43.3105685,-1.889425,15.88,77.48675239136493,85.90983548818329,"(15.192, 22.784]",81.16586388860458,-1.3242809691052173
2024-05-23 16:40:23,43.3105873333,-1.8895391667,17.615,80.40397869302251,88.11225653292432,"(15.192, 22.784]",83.48339480186452,0.9932499441547264
2024-05-23 16:40:24,43.3106128333,-1.8895933333,19.744,81.03025423685384,89.87232524926164,"(15.192, 22.784]",83.44977729117068,0.9596324334608823
2024-05-23 16:40:25,43.3106433333,-1.8896486667,20.466,81.25037702648774,91.39325377839003,"(15.192, 22.784]",83.46218303192465,0.9720381742148589
2024-05-23 16:40:26,43.3106598333,-1.88973,23.703,80.77570349111467,90.94653854011527,"(22.784, 30.377]",82.13827659661612,-0.35186826109367075
2024-05-23 16:40:27,43.3106548333,-1.8898143333,20.23,78.5104442422614,87.61908957871091,"(15.192, 22.784]",80.78932938772348,-1.7008154699863098
2024-05-23 16:40:29,43.3106,-1.8899306667,19.248,79.51738905883522,87.57953893426132,"(15.192, 22.784]",82.08405928873896,-0.4060855689708376
2024-05-23 16:40:30,43.3105685,-1.8899865,18.321,80.11712852276958,87.88379859378638,"(15.192, 22.784]",82.96926883449379,0.47912397678399543
2024-05-23 16:40:31,43.3105565,-1.8900511667,19.487,80.80225042256232,87.4431536226122,"(15.192, 22.784]",83.29754958515733,0.8074047274475333
2024-05-23 16:40:32,43.3105556667,-1.890111,17.73,81.85385846539687,88.86621426204724,"(15.192, 22.784]",84.89563941774358,2.4054945600337874
2024-05-23 16:40:33,43.310548,-1.8901738333,19.056,81.52625635222165,88.27994546042233,"(15.192, 22.784]",84.15090723171585,1.6607623740060546
2024-05-23 16:40:35,43.3105666667,-1.8903096667,20.192,80.08666327542933,95.20738145453791,"(15.192, 22.784]",82.3764223942894,-0.1137224634203875
2024-05-23 16:40:36,43.3105861667,-1.8903821667,20.041,79.56749975073853,92.23695079873116,"(15.192, 22.784]",81.90067178067153,-0.5894730770382637
2024-05-23 16:40:37,43.3106255,-1.890426,18.667,84.58744572614896,95.1985435292689,"(15.192, 22.784]",87.3313803083757,4.841235450665906
2024-05-23 16:40:38,43.3106806667,-1.8904586667,22.732,85.7955935103454,99.85523308688357,"(15.192, 22.784]",87.40007974127528,4.909934883565484
2024-05-23 16:40:39,43.310736,-1.8905098333,27.155,86.2861351359727,95.06806187974021,"(22.784, 30.377]",86.86238316988364,4.372238312173849
2024-05-23 16:40:40,43.3107971667,-1.8907003333,29.855,86.3347750604841,94.14956459156284,"(22.784, 30.377]",86.36279652025894,3.8726516625491456
2024-05-23 16:40:42,43.3108395,-1.8907793333,28.574,86.90241498000121,94.46474106595517,"(22.784, 30.377]",87.1840734430361,4.693928585326304
2024-05-23 16:40:43,43.3108781667,-1.890856,27.452,86.45855940031271,94.78719260955236,"(22.784, 30.377]",86.97189525150283,4.481750393793035
2024-05-23 16:40:44,43.3109105,-1.8909471667,28.336,86.15402018977925,94.68344914691332,"(22.784, 30.377]",86.48405279120524,3.99390793349545
2024-05-23 16:40:45,43.3109386667,-1.8910431667,29.318,86.58365083508819,94.74394809438101,"(22.784, 30.377]",86.71664707166168,4.226502213951889
2024-05-23 16:40:46,43.3109755,-1.8912535,30.377,86.67872054563571,95.13558736943841,"(22.784, 30.377]",86.6064938404493,4.11634898273951
2024-05-23 16:40:47,43.3109678333,-1.8913621667,28.646,86.73290191092312,97.54068127827155,"(22.784, 30.377]",87.00000554146762,4.509860683757822
2024-05-23 16:40:49,43.3109681667,-1.8914675,28.651,85.9998970056772,93.42106550408079,"(22.784, 30.377]",86.26599124282018,3.775846385110384
2024-05-23 16:40:50,43.310982,-1.8915643333,28.191,86.08573966379404,93.89190835713008,"(22.784, 30.377]",86.44544348202848,3.9552986243186865
2024-05-23 16:40:51,43.3110081667,-1.8916568333,27.822,85.97127396946333,94.37994720687941,"(22.784, 30.377]",86.4071797499017,3.917034892191907
2024-05-23 16:40:52,43.3110215,-1.8917535,28.003,86.04913721113611,93.77466836337895,"(22.784, 30.377]",86.4475393271233,3.957394469413501
2024-05-23 16:40:53,43.3110498333,-1.8919413333,27.317,85.76888548308388,94.41874620752182,"(22.784, 30.377]",86.3107329727774,3.8205881150676078
2024-05-23 16:40:54,43.3110656667,-1.8920283333,26.107,85.18375376827484,93.84263986739711,"(22.784, 30.377]",85.98762798103347,3.4974831233236756
2024-05-23 16:40:56,43.3110813333,-1.8921085,23.164,84.62190549761863,100.77272754609753,"(22.784, 30.377]",86.1175127405598,3.6273678828500096
2024-05-23 16:40:57,43.3110981667,-1.8921821667,21.153,84.86289439471271,97.69397059837877,"(15.192, 22.784]",86.88374722453345,4.393602366823657
2024-05-23 16:40:58,43.3111191667,-1.8922591667,23.848,86.2811253009795,98.72561093416026,"(22.784, 30.377]",87.60842624832554,5.118281390615749
2024-05-23 16:40:59,43.3111556667,-1.8923308333,25.519,86.25813014298521,95.6910038485895,"(22.784, 30.377]",87.19375415701954,4.703609299309747
2024-05-23 16:41:00,43.3111851667,-1.8924155,28.05,86.21508131587302,95.17765910210835,"(22.784, 30.377]",86.60378455517096,4.113639697461167
2024-05-23 16:41:02,43.3112548333,-1.8925795,28.129,86.23978391178264,93.25010009216463,"(22.784, 30.377]",86.61222134042362,4.1220764827138225
2024-05-23 16:41:03,43.3112976667,-1.8926563333,27.439,86.58712520829769,94.92010491124444,"(22.784, 30.377]",87.10320051692382,4.613055659214027
2024-05-23 16:41:04,43.3113221667,-1.8927471667,28.764,86.75477350648022,94.49591724576499,"(22.784, 30.377]",86.99810230750755,4.5079574497977575
2024-05-23 16:41:05,43.3113716667,-1.892822,29.022,85.70532345045967,94.04824276483447,"(22.784, 30.377]",85.89700796306731,3.406863105357516
2024-05-23 16:41:06,43.3114118333,-1.892913,28.41,86.1456726061117,94.45072787651011,"(22.784, 30.377]",86.46062111973956,3.970476262029763
2024-05-23 16:41:08,43.3114473333,-1.8930943333,25.946,85.37317541577212,94.41597952354529,"(22.784, 30.377]",86.21282662151789,3.7226817638080973
2024-05-23 16:41:09,43.3114316667,-1.8932061667,22.966,86.76206098040416,95.48183492840151,"(22.784, 30.377]",88.3073167930962,5.817171935386412
2024-05-23 16:41:10,43.3114226667,-1.8932978333,19.603,87.28402326267243,96.83432307868162,"(15.192, 22.784]",89.7449969994885,7.254852141778713
2024-05-23 16:41:11,43.3114353333,-1.8933926667,24.804,86.53285066921369,94.64121108124763,"(22.784, 30.377]",87.63283277271587,5.1426879150060785
2024-05-23 16:41:12,43.3114701667,-1.8934848333,26.154,86.38733405593797,93.74759715988799,"(22.784, 30.377]",87.18080565194181,4.690660794232016
2024-05-23 16:41:13,43.3115281667,-1.8936648333,22.431,86.68517676348742,95.21700279107564,"(15.192, 22.784]",88.36675555712691,5.876610699417114
2024-05-23 16:41:15,43.311551,-1.8937453333,23.845,86.60113372643521,94.6948994440358,"(22.784, 30.377]",87.92916226752025,5.439017409810461
2024-05-23 16:41:16,43.3115756667,-1.893838,26.486,86.29636934433022,93.28684887039954,"(22.784, 30.377]",87.01688674006095,4.5267418823511605
2024-05-23 16:41:17,43.3116121667,-1.8939341667,24.336,85.31477595465589,92.6905353585187,"(22.784, 30.377]",86.52492370060283,4.034778842893033
2024-05-23 16:41:18,43.3116368333,-1.8940141667,23.1,84.25760702648165,92.47027589931257,"(22.784, 30.377]",85.76921572208707,3.2790708643772746
2024-05-23 16:41:19,43.3116758333,-1.8941831667,21.77,82.2210607656938,93.7413911084345,"(15.192, 22.784]",84.0756307873082,1.5854859295984056
2024-05-23 16:41:20,43.3116895,-1.8942736667,24.302,82.62670391480899,94.56846629351492,"(22.784, 30.377]",83.84493750960674,1.3547926518969433
2024-05-23 16:41:22,43.3117048333,-1.8943485,21.563,80.68242062950455,90.0018899098367,"(15.192, 22.784]",82.59224636974405,0.10210151203425255
2024-05-23 16:41:23,43.3117156667,-1.8944151667,18.172,77.19931062149041,87.2936802697667,"(15.192, 22.784]",80.09867913977574,-2.3914657179340537
2024-05-23 16:41:24,43.3117221667,-1.8944768333,15.975,73.65591352874496,85.52107921979353,"(15.192, 22.784]",77.30052895579834,-5.189615901911452
2024-05-23 16:41:25,43.311726,-1.8945253333,12.621,73.26387403909784,84.19826971646805,"(7.599, 15.192]",78.2714509220044,-4.218693935705389
2024-05-23 16:41:26,43.3117251667,-1.8946245,14.149,75.85609216177724,87.29113558909197,"(7.599, 15.192]",80.20271748425253,-2.2874273734572625
2024-05-23 16:41:27,43.3117401667,-1.8946713333,14.893,78.65490874321432,89.58809019810197,"(7.599, 15.192]",82.70514390108194,0.2149990433721456
2024-05-23 16:41:29,43.3117555,-1.8947296667,17.442,78.41143774786539,89.83390341863605,"(15.192, 22.784]",81.54793559884156,-0.9422092588682318
2024-05-23 16:41:30,43.3117678333,-1.89479,17.795,77.34362854820478,89.69073373925534,"(15.192, 22.784]",80.3642452889944,-2.125899568715397
2024-05-23 16:41:31,43.311768,-1.8948561667,17.937,76.67281558611853,90.35422037961791,"(15.192, 22.784]",79.64746432308857,-2.8426805346212234
2024-05-23 16:41:32,43.3117426667,-1.8949143333,15.2,82.77943326279316,100.05093466924126,"(15.192, 22.784]",86.71166073401292,4.22151587630313
2024-05-23 16:41:33,43.311715,-1.8949528333,14.027,73.93322200753627,85.53896019105983,"(7.599, 15.192]",78.3299320840756,-4.1602127736342
2024-05-23 16:41:35,43.311644,-1.894964,12.909,75.9010917911559,90.83772188412433,"(7.599, 15.192]",80.77817711024268,-1.7119677474671136
2024-05-23 16:41:36,43.311614,-1.8949441667,12.729,75.92827385189206,92.11272155761536,"(7.599, 15.192]",80.88657072803015,-1.603574129679643
2024-05-23 16:41:37,43.3115808333,-1.8949276667,12.132,70.43286978630915,86.76945334895741,"(7.599, 15.192]",75.66898542739266,-6.821159430317138
2024-05-23 16:41:38,43.3115501667,-1.8949168333,10.017,69.88590392275734,84.47270915000557,"(7.599, 15.192]",76.22992791987376,-6.260216937836034
2024-05-23 16:41:39,43.31153,-1.8949156667,6.253,69.80887568335785,84.44383160544263,"(-0.0244, 7.599]",78.87822392294066,-3.611920934769131
2024-05-23 16:41:41,43.3114905,-1.8949118333,7.735,77.92398098810638,97.22301502311848,"(7.599, 15.192]",85.76320815264694,3.2730632949371454
2024-05-23 16:41:42,43.3114606667,-1.8949158333,11.11,78.4162142668397,93.23489202694886,"(7.599, 15.192]",84.16128549099204,1.6711406332822492
2024-05-23 16:41:43,43.3114223333,-1.8949281667,14.921,81.98878540110647,94.43427571353507,"(7.599, 15.192]",86.02815729704109,3.538012439331297
2024-05-23 16:41:44,43.3113786667,-1.8949411667,16.361,80.99993425662547,91.64802549175735,"(15.192, 22.784]",84.5064654870565,2.0163206293467084
2024-05-23 16:41:45,43.3113383333,-1.8949711667,16.293,80.74867158578516,88.96137894262509,"(15.192, 22.784]",84.279290524971,1.7891456672612094
2024-05-23 16:41:46,43.3112683333,-1.8950703333,21.253,81.76787759791787,88.79126403680218,"(15.192, 22.784]",83.76145347599314,1.2713086182833422
2024-05-23 16:41:48,43.3112063333,-1.8951156667,26.252,83.40738002356841,91.58007484732529,"(22.784, 30.377]",84.17922105231806,1.689076194608262
2024-05-23 16:41:49,43.3111415,-1.8951611667,26.758,83.28172502687835,91.64388793419585,"(22.784, 30.377]",83.94315101346128,1.4530061557514813
2024-05-23 16:41:50,43.3110771667,-1.8952005,27.063,85.40637267103932,98.1871037595144,"(22.784, 30.377]",86.00224830005216,3.512103442342365
2024-05-23 16:41:51,43.3110143333,-1.8952368333,26.502,84.28560455475447,92.20267593008435,"(22.784, 30.377]",85.00262922214895,2.5124843644391603
2024-05-23 16:41:52,43.3108943333,-1.8953198333,24.273,83.81116541910689,93.03269401861401,"(22.784, 30.377]",85.036304711869,2.5461598541591997
2024-05-23 16:41:53,43.3108188333,-1.8953048333,26.69,82.68117239888241,92.4359676261949,"(22.784, 30.377]",83.35731473273897,0.8671698750291768
2024-05-23 16:41:55,43.3107508333,-1.8952901667,27.286,83.95154470604055,96.12784421396326,"(22.784, 30.377]",84.49995920419008,2.009814346480283
2024-05-23 16:41:56,43.3106966667,-1.895268,21.476,82.9467379386967,94.84129010905559,"(15.192, 22.784]",84.87994559038799,2.3898007326781965
2024-05-23 16:41:57,43.3106398333,-1.8952293333,23.082,82.82188578085142,94.29022733499907,"(22.784, 30.377]",84.33800287322249,1.8478580155126991
2024-05-23 16:41:58,43.3105968333,-1.8951921667,22.511,83.34611049079518,90.96506118069775,"(15.192, 22.784]",85.00709909275048,2.5169542350406857
2024-05-23 16:41:59,43.310477,-1.8950913333,27.586,84.14786472630807,92.15905693953357,"(22.784, 30.377]",84.63303845702579,2.1428935993159968
2024-05-23 16:42:00,43.3104113333,-1.895043,27.708,82.38844581330926,95.81619912840696,"(22.784, 30.377]",82.84809812214927,0.3579532644394732
